date,S&P 500,Stoxx 50,FTSE 100,Topix,MSCI Asia ex-Japan,MSCI All-Country World
2009-05-22,3.859075535512968,0.05136592261416606,-0.44349859917668377,4.919623692743302,0.6269174336401173,2.2655074402273767
2009-05-29,-0.026111364971603823,-2.5019989882671623,-4.004807670543276,3.217471684244533,-0.02315172094460305,-0.7377680489683347
2009-06-05,-4.6452999180929595,-5.061182420690569,-4.557333910096983,0.44296063541939823,-2.0108818293508413,-3.4924190902908325
2009-06-12,-7.089335348389891,-9.076525772949362,-7.086527313454671,-8.210070065436481,-3.7333938339761508,-7.286104188916587
2009-06-19,2.078742550720225,1.4140966087145657,0.9852896848315584,-4.426695104301559,6.288441145281021,2.125398512221044
2009-06-26,6.568723473718574,8.069341523320972,7.913209353432316,-0.6819162710401283,8.272224366396518,6.7913586801159775
2009-07-03,10.15818477945607,11.00998114858951,8.78317769363688,3.2195694206078596,11.276579411990472,10.321671364616147
2009-07-10,14.94090748808481,18.617382652412708,14.644175064269227,9.657306590257875,11.954016968681259,15.452877682494993
2009-07-17,6.774920776707294,8.108294184351216,7.410310452862445,10.848353049676085,8.118826698593228,8.372688705675158
2009-07-24,4.786267181341031,6.30565751366754,5.993082215875956,2.9180427602989667,-0.15922053231939293,4.860420650095598
2009-07-31,4.197553368169493,6.274141153013679,6.521625914642093,2.004714499189686,-2.081033848417957,4.2534004659201985
2009-08-07,0.5858601852584799,1.3716549282763557,2.5391202901368537,-2.196998202265976,0.8607583093584115,1.0162226081815051
2009-08-14,3.8482606140883835,6.067258308015622,6.311028708286215,-2.378873630042022,3.4281495835928544,5.151783735874149
2009-08-21,4.109615740695616,5.158033522483074,6.637957158377117,-0.8339139063060719,8.987694285102222,5.831297180992667
2009-08-28,1.5015598728776558,1.0093984627182362,3.530322475503689,-4.811670157122072,6.48145973745391,2.504865566207748
2009-09-04,0.8667847304210996,0.6291600749451343,2.8237524991240104,-6.526385534443335,3.963266158020451,1.7815335089259587
2009-09-11,2.7581444861085824,1.7945376266612856,3.0011154411779373,-5.532349196662489,3.2832957865857715,2.328521757454438
2009-09-18,1.8140971637180758,0.2178551142267393,0.33540245394738655,-4.097121689517158,2.7386490205071112,1.9193659545141184
2009-09-25,3.3723357398647735,1.9114038030332514,3.1555231986147625,-2.236986138055863,4.055752817413927,3.804366935058545
2009-10-02,1.071975497702904,-0.6194305585742188,1.1195301381121459,2.286576651765815,1.075172875306718,1.567048844481178
2009-10-09,-0.2043882817385212,-3.05081570200334,-0.37098958323242837,-2.6530634975440837,-0.8703163805204639,-0.7207578253706881
2009-10-16,0.533245072080013,-0.36253296146921965,2.044992139091839,-3.790443420833578,0.22957719533192034,0.11157318186429954
2009-10-23,1.0911448684698177,-1.8370939128506514,0.16861958924725418,-7.019722182189058,0.5362214403798138,-0.619855705720973
2009-10-30,5.335842501447585,3.194459631857116,3.9880663290085216,-9.350933863882771,0.44800494350281106,3.4042252025903164
2009-11-06,3.4302814925652347,4.1542453252214395,3.493093149150628,1.7814441482362886,4.622892248703758,3.4674687132683513
2009-11-13,1.182463328090133,-0.7186858316221678,-0.657241361080596,2.5115366866635958,1.297957625501045,-0.06754474839583136
2009-11-20,1.0161446975388788,1.3469534708054232,-1.0397207607099723,6.543382098699202,-1.859386528934337,-0.3203817314246793
2009-11-27,3.205709626290676,4.44661867657552,2.986810224697045,12.130553260748943,4.583104471053501,2.5016255432736667
2009-12-04,0.8246080399283873,1.877106719856525,1.7007492916676137,2.0245509116661786,0.9807596201899083,0.05011861405326279
2009-12-11,3.486049475330111,5.433704128119832,5.182293497948343,5.933128509852903,4.013566986998307,3.7985806015545798
2009-12-18,3.044073761644306,2.404204484504846,4.975359884236674,8.148032095256209,6.287457306725686,4.742528892840059
2009-12-25,-3.0821674596974713,-4.065903964450812,-1.8402897965907772,3.46935858102686,-0.6638515997563044,-1.7461271367521292
2010-01-01,-3.6974262397991176,-6.3451108952566,-4.144928393018132,-0.712876959860731,-6.122280647489431,-4.378172588832497
2010-01-08,-6.881342905552934,-12.797521414251866,-8.552574517910315,-5.259803036258748,-11.362721417069244,-8.982874259295425
2010-01-15,-5.327324102356446,-9.03970750786498,-5.735999574730954,-7.68211920529801,-8.239692805173815,-7.570267358730776
2010-01-22,1.594672821865628,-1.530950366610273,1.0405450509995307,-5.511509766828915,-4.726657502379195,-1.5800740765911314
2010-01-29,2.851369346382726,-1.7415542182992905,3.1993709188747443,-0.7790305397727293,0.38439572991257887,1.1071141689658948
2010-02-05,6.800851630572402,9.340183307747264,10.647076025702829,2.1339343784341436,6.946746905870316,7.068502951171518
2010-02-12,6.9250867030524965,8.371783462829875,9.396299429260369,4.9565100430416065,6.043653503072499,7.289680016952738
2010-02-19,4.573690236843775,3.743864937333763,5.448688638098442,6.731677689296789,8.375138734739185,5.2133683192929325
2010-02-26,5.6225045043413635,7.78714810864698,6.508519904678667,8.122133989486624,6.514080654690257,5.402417962003447
2010-03-05,3.460086063054346,3.5121496886120873,2.591718216494998,8.62748542506122,5.886100140145256,3.8555343957769495
2010-03-12,3.8591639927303634,3.283926082336208,2.583345924470959,5.664367030479078,5.51020832035225,3.3017315162288563
2010-03-19,2.7786878179153485,1.7840197380907252,1.6608496810687212,4.205789678901506,3.1481064252503854,2.7433221762814153
2010-03-26,4.345142680804748,-0.7762824131060109,0.36173816679583304,1.1875206885137324,2.545297670405522,2.7331716589106714
2010-04-02,0.7291401409048603,-5.426892731240551,-3.3351378355373273,-0.2375200881351125,0.028075241647607108,-1.1259449895447915
2010-04-09,-6.989458877902144,-16.48082203678588,-11.227902366669074,-5.8296779931677145,-8.736220472440948,-10.257799305312131
2010-04-16,-4.735221829834002,-10.703981828352516,-8.375928801732602,-5.298127098418348,-5.510325655281967,-7.9175982114340515
2010-04-23,-10.645866193480536,-11.786053301623323,-11.543682789828157,-10.070537722347161,-11.471041929603143,-12.517544978946027
2010-04-30,-8.197591620389488,-7.199505832735742,-6.570159310967005,-10.994488571891715,-9.45669607056937,-9.900764600618183
2010-05-07,-4.141724203116414,2.1362461902743046,0.058168814488324116,-4.4626183270011,-1.9261464130106543,-3.3058731624174387
2010-05-14,-3.8813750352212018,0.16667172883002568,-1.8843402339036808,-7.476106572694752,-5.222233897236528,-3.9193923207658465
2010-05-21,2.7415899750848016,6.325897955853899,3.711487221826104,0.5626982232377342,5.890339661922095,4.346557759626601
